dt,age_cd,sex_cd,home_sido_nm,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r,h1d1h1_dur_r
20210823,\N,\N,전라북도,0.144096396,0.855699698,0.398930212,0.600864313,0.15471753,0.844997001,0.301098852,0.698617247
20210823,\N,\N,전라남도,0.159606078,0.840230099,0.39910685,0.600727984,0.173513301,0.826318848,0.315593232,0.684238917
20210823,\N,\N,인천광역시,0.142260529,0.857660574,0.427831219,0.572089884,0.146519959,0.853335544,0.296444178,0.703411325
20210823,\N,\N,울산광역시,0.15817903,0.841465529,0.418841796,0.580802764,0.171433971,0.828025506,0.330345707,0.669117977
20210823,\N,\N,세종특별자치시,0.146393493,0.851633618,0.42435141,0.5736757,0.168761657,0.827802167,0.312952501,0.683596763
20210823,\N,\N,서울특별시,0.128937414,0.871043738,0.405425904,0.594555248,0.138859432,0.861086683,0.280568214,0.719377901
20210823,\N,\N,부산광역시,0.132673756,0.867261686,0.390534623,0.60940082,0.147648314,0.852158013,0.29764278,0.70216274
20210823,\N,\N,대전광역시,0.138309151,0.861405144,0.403233246,0.596482954,0.157357017,0.842067765,0.305763714,0.693657259
20210823,\N,\N,대구광역시,0.132062279,0.867843283,0.415481883,0.584425568,0.147034096,0.852773251,0.308062179,0.691746112
20210823,\N,\N,광주광역시,0.148070944,0.851746098,0.424805572,0.57501147,0.156940482,0.842714106,0.306525691,0.693130474
20210823,\N,\N,경상북도,0.156473418,0.843467235,0.406341805,0.593598848,0.172386385,0.827461418,0.324304157,0.675543646
20210823,\N,\N,경상남도,0.152106183,0.847845399,0.411976728,0.58797412,0.164998342,0.834885015,0.316394428,0.683488928
20210823,\N,\N,경기도,0.144156729,0.85584143,0.432223112,0.567775047,0.153412599,0.846582431,0.306039826,0.693955203
20210823,\N,\N,강원도,0.164582625,0.83522426,0.398853772,0.600953114,0.182565412,0.817182294,0.327699646,0.672048059
20210823,\N,\N,\N,0.143217129,0.856686154,0.41482761,0.585075673,0.15514714,0.844679495,0.304824341,0.695002246
20210830,0,\N,\N,0.052561771,0.944613159,0.095912753,0.901253876,0.109339099,0.875046926,0.183207496,0.801175762
20210830,10,\N,\N,0.096408835,0.903475047,0.235196098,0.764687783,0.101546152,0.898180253,0.195251709,0.804474696
20210830,20,\N,\N,0.186756514,0.813114418,0.417927295,0.581943638,0.217089449,0.782825161,0.332466147,0.667448464
20210830,30,\N,\N,0.163740415,0.836198281,0.501292045,0.498646651,0.191424052,0.808513697,0.350771252,0.649166496
20210830,40,\N,\N,0.152820394,0.847157218,0.509040148,0.490937465,0.159834307,0.840136736,0.339402131,0.660568912
20210830,50,\N,\N,0.157931208,0.842043026,0.507571585,0.492402649,0.16068884,0.839275445,0.374913025,0.62505126
20210830,60,\N,\N,0.130573215,0.869396679,0.390527753,0.609442141,0.139956322,0.859959319,0.335258403,0.664657237
20210830,70,\N,\N,0.082421292,0.917479099,0.230617541,0.769283439,0.087955443,0.911015462,0.210310308,0.788660598
20210830,\N,1,\N,0.171118716,0.828765936,0.484776047,0.515108604,0.180774755,0.818820407,0.355692387,0.643902682
20210830,\N,2,\N,0.11448248,0.885420631,0.359319215,0.640583699,0.131276101,0.868279708,0.28238935,0.717166459
20210830,\N,\N,충청북도,0.151257371,0.848578536,0.422303921,0.577531986,0.176077261,0.823071018,0.34406004,0.655085114
20210830,\N,\N,충청남도,0.159671692,0.840224856,0.435016478,0.56488007,0.181765545,0.817651795,0.346742387,0.652676142
20210830,\N,\N,제주특별자치도,0.155426279,0.842974576,0.426020739,0.572380116,0.158803633,0.837636165,0.340822281,0.655617518
20210830,\N,\N,전라북도,0.14448644,0.855286788,0.41563416,0.584139068,0.159091051,0.840027059,0.324391532,0.674726578
20210830,\N,\N,전라남도,0.160732311,0.839069158,0.413877383,0.585922734,0.172261387,0.827084944,0.329829442,0.669516889
20210830,\N,\N,인천광역시,0.141914802,0.858002599,0.432276505,0.567640896,0.149231386,0.850378711,0.308224609,0.691385487
20210830,\N,\N,울산광역시,0.155371055,0.844212724,0.423904376,0.575681516,0.165415864,0.83322772,0.335890479,0.662750992
20210830,\N,\N,세종특별자치시,0.147056756,0.85053506,0.43419878,0.563393037,0.172849639,0.821242672,0.331939963,0.662145073
20210830,\N,\N,서울특별시,0.129733107,0.870249467,0.411439431,0.588542902,0.143024297,0.856891962,0.294773033,0.705143469
20210830,\N,\N,부산광역시,0.13367836,0.866252017,0.403066977,0.59686421,0.140612704,0.859004369,0.304134402,0.695481862
20210830,\N,\N,대전광역시,0.141701966,0.858074983,0.417004248,0.582772702,0.160612355,0.838047436,0.32685488,0.671806817
20210830,\N,\N,대구광역시,0.13291974,0.867022496,0.425132392,0.574807951,0.148274213,0.851271257,0.332084479,0.667461939
20210830,\N,\N,광주광역시,0.147720246,0.852109054,0.436634354,0.563194946,0.155687559,0.843378332,0.324362509,0.674703383
20210830,\N,\N,경상북도,0.157954564,0.841969666,0.417496719,0.582427512,0.174706598,0.824886743,0.347404244,0.652189096
20210830,\N,\N,경상남도,0.154504981,0.845433881,0.429463688,0.570475174,0.162480324,0.837179363,0.329343411,0.670316276
20210830,\N,\N,경기도,0.143132596,0.856866666,0.437443196,0.562556066,0.155964368,0.844026963,0.320755319,0.679236011
20210830,\N,\N,강원도,0.164986781,0.834814993,0.406578182,0.593223592,0.183419069,0.8157896,0.339569265,0.659639404
20210830,\N,\N,\N,0.143611318,0.856282299,0.423843484,0.576050037,0.156733977,0.842842072,0.320090166,0.679485835
20210906,0,\N,\N,0.039313956,0.94146105,0.085068954,0.895706052,0.102956378,0.890986543,0.18262996,0.81131296
20210906,10,\N,\N,0.087377256,0.912152345,0.248725914,0.750803688,0.0964292,0.903469362,0.193280925,0.806617637
20210906,20,\N,\N,0.180572048,0.819166133,0.414829006,0.584909175,0.211891472,0.788053511,0.33083065,0.669114332
20210906,30,\N,\N,0.159388584,0.84046035,0.50235943,0.497489504,0.187804895,0.812155615,0.350513395,0.649447115
20210906,40,\N,\N,0.148528209,0.851412599,0.510489208,0.4894516,0.154847023,0.845139689,0.337771186,0.662215526
20210906,50,\N,\N,0.154703329,0.845231763,0.508210101,0.49172499,0.156450204,0.843524694,0.372174468,0.62780043
20210906,60,\N,\N,0.132296315,0.867562647,0.407371941,0.592487021,0.139350701,0.860617542,0.340035593,0.65993265
20210906,70,\N,\N,0.081421327,0.91713671,0.240781407,0.75777663,0.085490185,0.914386401,0.20962781,0.790248776
20210906,\N,1,\N,0.168397428,0.831026474,0.489443609,0.509980293,0.177181207,0.822659946,0.35507602,0.644765133
20210906,\N,2,\N,0.109511889,0.889860432,0.363295003,0.636077318,0.127083355,0.872773016,0.281529078,0.718327293
20210906,\N,\N,충청북도,0.151362072,0.847326829,0.429831058,0.568857843,0.173692544,0.826090489,0.343487238,0.656295796
20210906,\N,\N,충청남도,0.157044918,0.842129779,0.43992488,0.559249816,0.179513703,0.820308774,0.346424086,0.653398392
20210906,\N,\N,제주특별자치도,0.143797129,0.8504225,0.421157599,0.57306203,0.15291357,0.845753141,0.351986474,0.646680237
20210906,\N,\N,전라북도,0.141920098,0.856754859,0.419102307,0.579572651,0.160539216,0.83916581,0.334673595,0.665031431
20210906,\N,\N,전라남도,0.15198088,0.847067478,0.412671232,0.586377127,0.170085594,0.82972836,0.335677242,0.664136713
20210906,\N,\N,인천광역시,0.137912581,0.861518733,0.435378518,0.564052796,0.14481789,0.855052703,0.305951175,0.693919418
20210906,\N,\N,울산광역시,0.144819714,0.852925695,0.423424054,0.574321356,0.156917052,0.842560722,0.331631543,0.667846231
20210906,\N,\N,세종특별자치시,0.145293845,0.845558806,0.434812973,0.556039678,0.170962533,0.826306915,0.333092187,0.664177261
20210906,\N,\N,서울특별시,0.128452101,0.871460465,0.415569688,0.584342878,0.139447177,0.860511748,0.29149678,0.708462145
20210906,\N,\N,부산광역시,0.131382697,0.868137509,0.412219446,0.58730076,0.138683724,0.861171856,0.305570919,0.694284662
20210906,\N,\N,대전광역시,0.138048382,0.860372709,0.420041661,0.57837943,0.15548203,0.844002985,0.323376155,0.67610886
20210906,\N,\N,대구광역시,0.133323842,0.866051866,0.43561787,0.563757837,0.147042058,0.852787083,0.332542318,0.667286823
20210906,\N,\N,광주광역시,0.140532598,0.858233849,0.437966208,0.560800239,0.151660291,0.847981884,0.330084622,0.669557553
20210906,\N,\N,경상북도,0.154024496,0.84546961,0.426480511,0.573013595,0.171224043,0.828637382,0.348282194,0.651579231
20210906,\N,\N,경상남도,0.145264948,0.85431741,0.433527676,0.566054683,0.157024251,0.842885053,0.330437315,0.669471988
20210906,\N,\N,경기도,0.139181952,0.860809265,0.441198137,0.55879308,0.150708797,0.849288276,0.317360492,0.682636581
20210906,\N,\N,강원도,0.158196376,0.840610734,0.408944387,0.589862724,0.178898703,0.82086178,0.342682995,0.657077487
20210906,\N,\N,\N,0.139814073,0.859584791,0.428210402,0.571188462,0.152863442,0.846985097,0.319375942,0.680472598
20210913,0,\N,\N,0.038273108,0.959505414,0.084738604,0.913039918,0.188738075,0.803662274,0.261078995,0.731326712
20210913,10,\N,\N,0.081776967,0.918133541,0.24215524,0.757755268,0.168099067,0.831761432,0.257725809,0.742134689
20210913,20,\N,\N,0.176432771,0.823461225,0.410027811,0.589866186,0.283127446,0.716811143,0.383146464,0.616792124
20210913,30,\N,\N,0.160406942,0.839536853,0.501991606,0.497952189,0.263866893,0.736085066,0.403533021,0.596418938
20210913,40,\N,\N,0.148843992,0.851138595,0.509949467,0.49003312,0.216650545,0.783328415,0.377818492,0.622160467
20210913,50,\N,\N,0.154934523,0.845039083,0.511080548,0.488893058,0.183835976,0.816137376,0.37474036,0.625232992
20210913,60,\N,\N,0.130277863,0.869685052,0.406224745,0.593738171,0.148256002,0.851709717,0.322588791,0.677376929
20210913,70,\N,\N,0.079591581,0.920250548,0.239325195,0.760516934,0.091917261,0.907946422,0.200918505,0.798945178
20210913,\N,1,\N,0.167388765,0.832508029,0.487499712,0.512397082,0.225533452,0.774263835,0.376996773,0.622800607
20210913,\N,2,\N,0.108036193,0.891875681,0.363070685,0.636841189,0.173395568,0.826432395,0.313090533,0.686737528
20210913,\N,\N,충청북도,0.15076662,0.8490519,0.429991977,0.569826542,0.217649607,0.782061885,0.362802775,0.636908717
20210913,\N,\N,충청남도,0.157243371,0.842649562,0.441294799,0.558598134,0.241183285,0.758597875,0.382161291,0.617619869
20210913,\N,\N,제주특별자치도,0.131837765,0.866544592,0.37805811,0.620324247,0.190569383,0.807670856,0.3791402,0.619100039
20210913,\N,\N,전라북도,0.14217341,0.857645225,0.423250678,0.576567957,0.196225162,0.803416799,0.343838844,0.655803117
20210913,\N,\N,전라남도,0.146063702,0.853740997,0.408042281,0.591762419,0.21085158,0.788926366,0.352699937,0.647078009
20210913,\N,\N,인천광역시,0.137971552,0.861989652,0.438098167,0.561863037,0.188839705,0.810996295,0.331455408,0.668380592
20210913,\N,\N,울산광역시,0.139506492,0.860138217,0.411967391,0.587677319,0.198162356,0.801259509,0.351836943,0.647584922
20210913,\N,\N,세종특별자치시,0.145317901,0.852812886,0.435237404,0.562893383,0.262369478,0.7343594,0.396356517,0.600372361
20210913,\N,\N,서울특별시,0.130353003,0.869635687,0.418738849,0.581249841,0.197014823,0.802930792,0.33146043,0.668485185
20210913,\N,\N,부산광역시,0.12560599,0.874343487,0.398656044,0.601293432,0.168783777,0.831031772,0.315490744,0.684324805
20210913,\N,\N,대전광역시,0.134162567,0.865594214,0.417808725,0.581948055,0.210858285,0.788547807,0.353418154,0.645987937
20210913,\N,\N,대구광역시,0.130464077,0.869469241,0.431406788,0.568526531,0.172226492,0.827552801,0.332026034,0.667755138
20210913,\N,\N,광주광역시,0.137752072,0.862084692,0.437696045,0.562140719,0.194155164,0.805392797,0.345618868,0.653929092
20210913,\N,\N,경상북도,0.1497886,0.850141086,0.422028811,0.577900875,0.207414098,0.79242627,0.360307744,0.639532623
20210913,\N,\N,경상남도,0.139567941,0.860385138,0.424277692,0.575675387,0.189089401,0.810782298,0.343498254,0.656373445
20210913,\N,\N,경기도,0.139868225,0.860131408,0.443551741,0.556447892,0.205825523,0.794171545,0.353559267,0.6464378
20210913,\N,\N,강원도,0.155753358,0.844041171,0.41341163,0.586382899,0.221794562,0.777907427,0.361389909,0.638312079
20210913,\N,\N,\N,0.138576714,0.861327401,0.427097013,0.572807101,0.200223691,0.799588487,0.345974193,0.65383808
20210920,0,\N,\N,0.069129279,0.926113378,0.112818584,0.882424073,0.199323083,0.799315743,0.272458482,0.726174932
20210920,10,\N,\N,0.101231246,0.898594429,0.24341197,0.756413177,0.187975627,0.81201328,0.275983368,0.724005539
20210920,20,\N,\N,0.196064296,0.803818486,0.41688219,0.5830002,0.268188639,0.731807034,0.357498346,0.642497327
20210920,30,\N,\N,0.17812443,0.821805845,0.497997092,0.501933183,0.254448427,0.745548418,0.380448029,0.619548816
20210920,40,\N,\N,0.16022208,0.839755598,0.49978238,0.500195299,0.22158139,0.778415698,0.363878036,0.636119053
20210920,50,\N,\N,0.161453898,0.838513785,0.50084548,0.499122203,0.188415868,0.811575734,0.351979136,0.648012467
20210920,60,\N,\N,0.139236106,0.860714537,0.408942669,0.591007974,0.146929524,0.853064228,0.29343527,0.706558482
20210920,70,\N,\N,0.089756644,0.910075163,0.250046861,0.749784946,0.093250612,0.906735956,0.182046163,0.817940405
20210920,\N,1,\N,0.17703053,0.822793817,0.479117144,0.520707111,0.220563511,0.77940678,0.352982434,0.646987857
20210920,\N,2,\N,0.12466849,0.875195792,0.368354483,0.6315097,0.179561455,0.820407763,0.301907781,0.69806124
20210920,\N,\N,충청북도,0.15651943,0.84320536,0.42400046,0.57572433,0.215783085,0.784173132,0.34528728,0.654668937
20210920,\N,\N,충청남도,0.163673319,0.836157654,0.431716653,0.56811432,0.235032927,0.764932553,0.363605423,0.636360057
20210920,\N,\N,제주특별자치도,0.166150456,0.831887255,0.444115439,0.553922273,0.200604138,0.799194601,0.381177589,0.618621151
20210920,\N,\N,전라북도,0.148793023,0.850924989,0.419032947,0.580683499,0.203226311,0.796715725,0.339331524,0.660610512
20210920,\N,\N,전라남도,0.201054664,0.798701978,0.440377571,0.55937907,0.218663708,0.78131209,0.350040098,0.649935701
20210920,\N,\N,인천광역시,0.144463119,0.855397376,0.427591975,0.57226852,0.185491668,0.814492439,0.307443358,0.692540749
20210920,\N,\N,울산광역시,0.153559939,0.845888494,0.4108035,0.588642821,0.215666399,0.78424907,0.352257977,0.647655379
20210920,\N,\N,세종특별자치시,0.153328621,0.843447997,0.431451376,0.565325242,0.252796572,0.746610789,0.377881003,0.621526358
20210920,\N,\N,서울특별시,0.141160124,0.858801232,0.413678439,0.586282917,0.189900777,0.81009077,0.304792512,0.695199035
20210920,\N,\N,부산광역시,0.136210724,0.863683552,0.407394166,0.592500109,0.176980842,0.822977509,0.301856012,0.698102339
20210920,\N,\N,대전광역시,0.143322213,0.856265488,0.417403103,0.582184599,0.215520259,0.784334112,0.342133265,0.657721107
20210920,\N,\N,대구광역시,0.13534985,0.864523549,0.425299124,0.574574275,0.183639954,0.81631597,0.327787891,0.672168033
20210920,\N,\N,광주광역시,0.229135552,0.770619369,0.484299562,0.51545536,0.213701906,0.786235253,0.347874982,0.652062177
20210920,\N,\N,경상북도,0.159399101,0.840473801,0.419701784,0.580171118,0.213559297,0.786412034,0.35030085,0.649669526
20210920,\N,\N,경상남도,0.147718972,0.852197937,0.423414366,0.576502543,0.202979196,0.79700095,0.338110962,0.661869184
20210920,\N,\N,경기도,0.14764043,0.852356258,0.432935226,0.567061463,0.200414939,0.799584693,0.32710896,0.672890672
20210920,\N,\N,강원도,0.165318951,0.834372593,0.412348393,0.587343151,0.216375471,0.783588147,0.340647949,0.659315669
20210920,\N,\N,\N,0.151603594,0.848240145,0.425330946,0.574512698,0.200652968,0.799316802,0.328180652,0.671789022
20210927,0,\N,\N,0.038443316,0.959615168,0.085467775,0.912590709,0.138454431,0.846909732,0.222204598,0.763162273
20210927,10,\N,\N,0.084371458,0.915527434,0.247452178,0.752446713,0.109982729,0.889792821,0.204053188,0.795722362
20210927,20,\N,\N,0.172726778,0.8271864,0.411668855,0.588244324,0.22200914,0.777912326,0.333770654,0.666150812
20210927,30,\N,\N,0.159786343,0.840161781,0.506144175,0.493803949,0.208518737,0.791425907,0.368860297,0.631084347
20210927,40,\N,\N,0.150651344,0.84933358,0.515447522,0.484537402,0.173786221,0.826187275,0.357064612,0.642908885
20210927,50,\N,\N,0.154617111,0.845358931,0.504487182,0.49548886,0.163702757,0.836261306,0.377101502,0.622862562
20210927,60,\N,\N,0.134058764,0.865917147,0.411337541,0.588638683,0.147463447,0.852464286,0.353927015,0.646000718
20210927,70,\N,\N,0.082763104,0.917143784,0.243313175,0.756593713,0.091218159,0.90775233,0.221120092,0.777850396
20210927,\N,1,\N,0.16805248,0.831859003,0.490510127,0.509401356,0.186275699,0.813341286,0.360652641,0.638964439
20210927,\N,2,\N,0.109058022,0.890869764,0.364713354,0.63521453,0.144184931,0.855388778,0.301629195,0.697944514
20210927,\N,\N,충청북도,0.146650221,0.853191512,0.427783593,0.57205814,0.179997993,0.819205972,0.350942033,0.648261932
20210927,\N,\N,충청남도,0.154608996,0.845287185,0.440175348,0.559720833,0.188641716,0.810804581,0.357273801,0.642172496
20210927,\N,\N,제주특별자치도,0.176282713,0.822764846,0.447728297,0.551319262,0.172029679,0.824605028,0.366019223,0.630615484
20210927,\N,\N,전라북도,0.143231826,0.856587638,0.421552004,0.578267461,0.169674379,0.829515568,0.339743599,0.659446348
20210927,\N,\N,전라남도,0.159314659,0.840551493,0.420788729,0.579077423,0.182194456,0.817195792,0.343922209,0.655468039
20210927,\N,\N,인천광역시,0.138042352,0.861914322,0.436106319,0.563850355,0.157363463,0.842274015,0.317781971,0.681855507
20210927,\N,\N,울산광역시,0.149259711,0.850390766,0.431788628,0.567863968,0.17367817,0.824885612,0.348228868,0.650334914
20210927,\N,\N,세종특별자치시,0.142362168,0.855805641,0.434918078,0.56324973,0.186351338,0.807992766,0.348291491,0.646052613
20210927,\N,\N,서울특별시,0.1283988,0.871591277,0.416074503,0.583915574,0.155029763,0.844883355,0.307556639,0.692356479
20210927,\N,\N,부산광역시,0.131973547,0.86798957,0.414956199,0.585006918,0.153676017,0.845981613,0.31960926,0.68004837
20210927,\N,\N,대전광역시,0.13617878,0.863605308,0.419388487,0.580395601,0.171915412,0.826857304,0.338165296,0.660607419
20210927,\N,\N,대구광역시,0.132578577,0.867374462,0.435149085,0.564803954,0.161105025,0.838457297,0.343989632,0.655573629
20210927,\N,\N,광주광역시,0.141032058,0.858852864,0.440543723,0.559341198,0.168410148,0.830615628,0.339679774,0.659346002
20210927,\N,\N,경상북도,0.147121444,0.852818287,0.423977482,0.575962249,0.17683025,0.822773699,0.353057246,0.646546703
20210927,\N,\N,경상남도,0.142278602,0.857672776,0.435384114,0.564567263,0.167713972,0.832008292,0.343384841,0.656337423
20210927,\N,\N,경기도,0.138460603,0.861539029,0.441414085,0.558585547,0.164395963,0.835597955,0.331438104,0.668555814
20210927,\N,\N,강원도,0.153448098,0.846337269,0.40882025,0.590965118,0.185721552,0.813488284,0.350796306,0.64841353
20210927,\N,\N,\N,0.139392983,0.86052642,0.429398078,0.570521373,0.165828012,0.83376795,0.331979061,0.667616948
20211004,0,\N,\N,0.050448641,0.931456013,0.099149147,0.882758137,0.153276924,0.840136254,0.235549524,0.757858393
20211004,10,\N,\N,0.085638215,0.913886573,0.222289027,0.777235761,0.123995708,0.875875785,0.217090203,0.782781291
20211004,20,\N,\N,0.179887299,0.819843515,0.396661071,0.603069743,0.225430933,0.774498828,0.329910016,0.670019744
20211004,30,\N,\N,0.165119076,0.834747451,0.477032163,0.522834364,0.215289931,0.78467072,0.36339963,0.636561021
20211004,40,\N,\N,0.152335062,0.847611431,0.485281433,0.51466506,0.183111281,0.816866203,0.354108476,0.645869008
20211004,50,\N,\N,0.15747639,0.842458146,0.490705982,0.509228554,0.172734032,0.827241101,0.379316395,0.620658738
20211004,60,\N,\N,0.135530249,0.864327342,0.400623254,0.599234337,0.149722118,0.850247721,0.344256168,0.655713671
20211004,70,\N,\N,0.084411798,0.914048886,0.239714796,0.758745888,0.090562066,0.90933066,0.210471877,0.789420849
20211004,\N,1,\N,0.170093678,0.829329614,0.466841714,0.532581669,0.191054095,0.808759276,0.355316706,0.644496573
20211004,\N,2,\N,0.113299997,0.886086975,0.35043626,0.648950712,0.152895052,0.84695732,0.301938337,0.697913937
20211004,\N,\N,충청북도,0.152669062,0.846071154,0.414363315,0.584376901,0.185139688,0.814625753,0.349558235,0.650207206
20211004,\N,\N,충청남도,0.1604729,0.838738058,0.425392855,0.573818102,0.194935307,0.804887513,0.358117558,0.641705262
20211004,\N,\N,제주특별자치도,0.158648832,0.835140197,0.43699785,0.556791179,0.168512787,0.829940791,0.347579365,0.650874213
20211004,\N,\N,전라북도,0.14841255,0.850368021,0.410510819,0.588269752,0.176818884,0.822836495,0.344633926,0.655021453
20211004,\N,\N,전라남도,0.156289632,0.842735685,0.408501435,0.590523882,0.186539921,0.813264603,0.347001099,0.652802077
20211004,\N,\N,인천광역시,0.13901489,0.860396607,0.410238636,0.589172862,0.164113742,0.835760652,0.308760576,0.691113818
20211004,\N,\N,울산광역시,0.153341034,0.844395377,0.421179231,0.57655929,0.181351019,0.818121584,0.350632832,0.648837661
20211004,\N,\N,세종특별자치시,0.1492832,0.842400836,0.414688693,0.576995344,0.200093023,0.796701342,0.359821587,0.636972778
20211004,\N,\N,서울특별시,0.131908677,0.868003608,0.391238511,0.608673774,0.162764745,0.837193921,0.30228311,0.697675556
20211004,\N,\N,부산광역시,0.135572532,0.863977224,0.401482409,0.598067347,0.16158707,0.838221676,0.321903004,0.677905742
20211004,\N,\N,대전광역시,0.141290503,0.857076694,0.404351566,0.59401563,0.177400735,0.822072554,0.340252287,0.659221002
20211004,\N,\N,대구광역시,0.137277106,0.862163752,0.423538185,0.575902673,0.166812579,0.832969925,0.346435143,0.653347361
20211004,\N,\N,광주광역시,0.145062219,0.853687115,0.424481199,0.574268135,0.177505757,0.822142986,0.34324132,0.656407422
20211004,\N,\N,경상북도,0.151629871,0.84782209,0.411242923,0.588209038,0.180239267,0.819592617,0.348227137,0.651604747
20211004,\N,\N,경상남도,0.14686642,0.852713447,0.423487459,0.576092409,0.174609994,0.825276555,0.346958387,0.652928162
20211004,\N,\N,경기도,0.140884755,0.859107375,0.417687363,0.582304766,0.171648689,0.828348016,0.326459296,0.67353741
20211004,\N,\N,강원도,0.156896947,0.841908589,0.386581944,0.612223592,0.189425254,0.810328919,0.339366354,0.660387819
20211004,\N,\N,\N,0.142511517,0.856894136,0.41030877,0.58909693,0.172521948,0.827310365,0.32939321,0.670439007
20211011,0,\N,\N,0.051544836,0.945474972,0.101727635,0.895294793,0.101051034,0.892600659,0.17534769,0.818304002
20211011,10,\N,\N,0.085833773,0.914018737,0.230015061,0.769837449,0.09487245,0.904978486,0.19413563,0.805715306
20211011,20,\N,\N,0.176995775,0.822809874,0.394950874,0.604854775,0.201157517,0.798745897,0.316201297,0.683702117
20211011,30,\N,\N,0.165222132,0.834696951,0.477383344,0.52253574,0.181817429,0.818125268,0.337204954,0.662737743
20211011,40,\N,\N,0.152456901,0.847517676,0.485325285,0.514649292,0.150309642,0.849670989,0.327513371,0.67246726
20211011,50,\N,\N,0.159806253,0.840160488,0.498434798,0.501531943,0.154914997,0.845060631,0.370571511,0.629404116
20211011,60,\N,\N,0.135393316,0.864554416,0.404375564,0.595572168,0.135254731,0.864710424,0.334301462,0.665663693
20211011,70,\N,\N,0.083023648,0.916807964,0.241421845,0.758409767,0.083181497,0.916682985,0.204056641,0.795807841
20211011,\N,1,\N,0.169334745,0.830517233,0.468749374,0.531102604,0.168290723,0.831520019,0.340293373,0.65951737
20211011,\N,2,\N,0.114141899,0.885734217,0.354057591,0.645818622,0.127200287,0.872642043,0.281378143,0.718464187
20211011,\N,\N,충청북도,0.151733258,0.848051684,0.412295327,0.587489615,0.163167022,0.836526637,0.328743569,0.670950089
20211011,\N,\N,충청남도,0.162012467,0.83786324,0.430615046,0.56926066,0.173963753,0.825854497,0.342749596,0.657068654
20211011,\N,\N,제주특별자치도,0.151262329,0.846115495,0.428707298,0.568670525,0.151378611,0.846933311,0.338959201,0.65935272
20211011,\N,\N,전라북도,0.145675535,0.854053555,0.405283117,0.594445973,0.154412091,0.845264063,0.324553012,0.675123142
20211011,\N,\N,전라남도,0.154215231,0.845512368,0.405940868,0.593786731,0.162887942,0.836896016,0.324169018,0.67561494
20211011,\N,\N,인천광역시,0.140828228,0.859106491,0.420282916,0.579651803,0.142477737,0.857391702,0.300459701,0.699409738
20211011,\N,\N,울산광역시,0.148287395,0.851208773,0.408273816,0.591224461,0.156360171,0.842967352,0.32742399,0.671903533
20211011,\N,\N,세종특별자치시,0.149453136,0.847712376,0.41682624,0.580339272,0.166257152,0.830291231,0.326908974,0.66963941
20211011,\N,\N,서울특별시,0.134437597,0.865548203,0.400958318,0.599027483,0.136739697,0.863214817,0.286810971,0.713143542
20211011,\N,\N,부산광역시,0.132007045,0.867915389,0.395798028,0.604124406,0.135859481,0.863986987,0.292631894,0.707214574
20211011,\N,\N,대전광역시,0.138677017,0.861062945,0.398623007,0.601116955,0.149556204,0.849942564,0.312814402,0.686684366
20211011,\N,\N,대구광역시,0.132562895,0.867365899,0.412145758,0.587783037,0.141069227,0.85874058,0.318349829,0.681459978
20211011,\N,\N,광주광역시,0.140297206,0.859450688,0.414933812,0.584814082,0.148683536,0.85097297,0.31750755,0.682148955
20211011,\N,\N,경상북도,0.148196446,0.851717339,0.401016673,0.598897112,0.160620532,0.839203248,0.334531881,0.665291899
20211011,\N,\N,경상남도,0.143877729,0.856057082,0.416681068,0.583253743,0.149932921,0.849968929,0.3193716,0.68053025
20211011,\N,\N,경기도,0.143487488,0.856512146,0.427755572,0.572244061,0.147185842,0.852811044,0.312664372,0.687332514
20211011,\N,\N,강원도,0.159391756,0.840297297,0.401071478,0.598617575,0.17226486,0.827454031,0.338877891,0.660841001
20211011,\N,\N,\N,0.142532083,0.857331617,0.413052933,0.586810815,0.148336451,0.851489631,0.311683053,0.688143029
20211018,0,\N,\N,0.039245733,0.958893611,0.088188452,0.90995352,0.114736863,0.878866476,0.201810689,0.79179265
20211018,10,\N,\N,0.079647989,0.920232497,0.240930819,0.758949668,0.108611225,0.891260311,0.215423324,0.784448212
20211018,20,\N,\N,0.170776949,0.829087293,0.414171989,0.585692253,0.214857695,0.785069691,0.331289987,0.668637399
20211018,30,\N,\N,0.16222588,0.837706789,0.509299513,0.490633156,0.19357967,0.80637323,0.358071551,0.641881349
20211018,40,\N,\N,0.152685627,0.84729617,0.51965895,0.480322847,0.164227455,0.835750459,0.352903211,0.647074703
20211018,50,\N,\N,0.161552727,0.838416992,0.526835474,0.473134244,0.166699665,0.833277687,0.39480448,0.605172872
20211018,60,\N,\N,0.135553018,0.864410509,0.420613138,0.579350389,0.144502072,0.855466131,0.358156759,0.641811444
20211018,70,\N,\N,0.083002672,0.916883404,0.249645495,0.750240581,0.088754094,0.911115791,0.222807383,0.777062501
20211018,\N,1,\N,0.169479277,0.830412933,0.497584216,0.502307994,0.181441266,0.818374137,0.364335431,0.635479972
20211018,\N,2,\N,0.110706684,0.889211031,0.371180733,0.628737081,0.137425013,0.86242495,0.301477513,0.69837245
20211018,\N,\N,충청북도,0.147880085,0.851994399,0.429981141,0.569893343,0.176163843,0.823617667,0.352571477,0.647210032
20211018,\N,\N,충청남도,0.157349348,0.842578947,0.446736302,0.553191993,0.188168385,0.811654116,0.366346178,0.633476323
